id|x|y
31491|119.733050379|34.4871803963
31492|119.448242391|34.3147448248
31493|119.448300399|31.7385168378
31494|119.448962036|31.7385048894
31495|119.311761657|32.5182456725
31496|121.148226827|31.8824394655
31500|121.19926209|31.8762820962
31727|120.181740364|33.767901415
31731|120.230454449|33.7931590336
31732|119.108654582|34.8088661416
31736|119.108654582|34.8088661416
31737|119.108654582|34.8088661416
41145|119.108227296|34.7986986373
41148|119.108654582|34.8088661416
41149|119.107835055|34.8033860222
41150|119.113108607|34.801382663
41151|119.124424916|34.8015708981
41152|119.141227413|34.7870007146
41153|119.112961151|34.7975013531
41154|119.136425467|34.8142639546
42842|119.055269216|34.9704600331
42843|119.139158809|34.9831071869
42844|119.108654582|34.8088661416
55056|118.966621347|33.0296480521
18759|121.117208723|31.8027155323
19681|121.075939542|31.800197464
32395|121.104158246|31.7949588733
37098|121.153531756|31.9103609055
37099|121.153549128|31.911608801
37100|119.592225855|31.5523670264
37101|119.368675949|31.5662238803
54696|119.475235923|31.4805719928
370|119.491707847|31.4012858944
14135|120.655741197|31.3303406642
14151|116.884291242|34.7645727831
17146|116.885008399|34.7625625424
17905|119.140368444|33.787146216
17907|119.595683266|32.0201338703
17910|119.671987124|32.0042682042
18534|119.606911737|31.9917496419
18570|119.653437659|32.0482658634
18578|119.516533646|32.0526446653
18588|119.607029442|32.0298189894
19446|119.607029442|32.0298189894
23087|119.607029442|32.0298189894
23088|119.607029442|32.0298189894
25047|119.762113821|32.0804264732
25079|119.602168558|32.0006444324
25101|119.602416593|32.0033418651
25115|119.558047589|31.9642569905
25126|119.573073586|31.8855545055
25142|119.832499382|32.0789325894
25152|119.819554383|32.0930609515
25175|119.600832233|32.0398509402
25192|119.600832233|32.0398509402
25202|119.602792411|32.0390660932
25210|119.692239793|31.8337457563
25213|119.692391548|31.7888622313
25225|118.807168276|31.8678166653
25226|118.795024734|31.7927350037
25232|118.804271611|31.7679960669
25235|118.805088973|31.7970829864
25236|118.794067512|31.7681283843
25237|118.819826604|31.7704307352
25238|118.911497253|31.9333176382
25241|118.920455214|31.9286044193
34281|118.899416641|31.9508523184
34282|119.871992825|31.394815417
34283|120.377537743|33.7187112051
34284|119.134836486|33.5686993661
34285|119.168401795|33.6183111685
38688|119.008819478|33.375291244
38689|119.010891464|33.3910557917
38690|119.016985033|33.4345600321
38692|119.010351139|33.4268365275
38693|119.029291595|33.4339424477
38694|119.028483074|33.4379412492
38695|118.899826935|33.3077302112
38696|120.433918258|32.4993497746
49264|120.207587968|31.6465876865
49349|120.279943346|31.6712142014
49388|120.226810848|31.7136228378
50308|120.170464379|31.6983919137
50312|120.358798503|31.5386620775
50314|120.378102478|31.4894489429
51853|120.376718982|31.5494987901
51854|120.512278277|32.5723403265
51855|120.480026594|32.5701381537
51856|120.50648888|32.5150930341
53687|120.532139238|32.5614455168
54693|120.489726683|32.4994444952
54694|119.622094211|32.9770496799
54695|119.87974284|34.038967739
12640|120.237683407|33.3482365511
17510|120.260319975|33.3855190471
17512|116.924673545|34.4987806885
18725|116.881651293|34.7641179978
18741|116.88158891|34.7618313868
18747|116.88160788|34.7641061521
18755|120.767086411|31.6834672815
19206|120.723821013|31.6726596711
19207|120.782762067|31.6433584008
19208|120.769639475|31.6226043752
19209|120.767906483|31.6229228077
19210|120.727532422|31.6458632285
19211|120.727889019|31.6468860121
19212|120.728218502|31.6876217719
19213|121.044288378|31.7222729047
28522|120.929043055|31.6472129518
50808|120.840444021|31.5488270203
55051|118.753263541|33.715229633
55052|118.755434589|33.7150740129
55053|118.62145678|33.6773454886
55055|118.693559802|33.6599761294
17712|119.997265848|32.3997008709
17897|118.979209581|33.0231417788
17913|119.453066854|31.3024487115
17921|120.02771119|32.7521587174
18250|120.174427348|33.0784487921
18251|119.727888827|33.1480178433
18252|120.962338802|31.4826074789
18254|120.961408782|31.4841239854
18255|120.958892261|31.4821539133
18256|121.021898827|31.4301956495
18257|119.636872028|31.6367490404
18258|119.495668498|31.7841450877
18324|119.453595085|31.6440766331
18325|120.395226556|33.1839147293
18326|119.918419398|32.3634715431
18846|119.91851178|32.3607571404
22086|119.917017321|32.3607501153
31726|119.932099769|32.3495782999
32347|119.91844699|32.1840318508
36829|119.970136851|32.4154715633
37097|119.560192389|32.1466185766
46730|119.560934936|32.1454054068
46731|119.578084137|31.2071479506
46732|120.985957426|31.4171553504
53851|118.35097597|34.2074624156
53852|119.456176583|32.7986022371
53853|119.456104008|32.7982996627
53854|119.456507707|32.7982646951
53855|116.794405297|34.9205306129
53856|116.819727506|34.8783049227
369|120.023284611|31.7381615056
17511|120.023152729|31.7337384334
17601|120.056821657|31.764563749
17603|119.867230217|31.7971735048
47778|119.768036421|31.9009827312
47779|120.104227176|31.9106809837
56859|120.158613804|31.9194732419
56860|120.076623938|31.880687529
17633|120.090562827|31.9176373006
17850|120.099540842|31.8820681494
18127|120.359371742|31.9062989834
18158|120.6528442|31.7730317208
18181|120.258197063|32.0046537244
19695|120.261746685|32.0252459737
19700|120.258564592|32.0036163357
31607|119.855048502|32.3146435882
31608|119.854812981|32.3128620526
31609|119.853615385|32.3215107064
31610|119.867786963|32.4630350936
47772|119.869514199|32.4650311392
47773|118.343635895|34.3779997296
47775|120.076899426|34.1511997863
47776|119.838591164|34.0127537145
47777|121.418023668|32.1518077919
48000|121.420030716|32.1668838019
17505|120.979735318|31.9366221729
17557|118.787819248|31.8736095828
17558|118.985188979|31.9306197642
17559|118.832961666|31.7614951363
17560|118.563701322|31.8546914474
17561|120.084836117|32.8539960047
17562|120.164288398|34.2270528214
17563|119.862471388|32.4004924025
17721|119.862958071|32.3959372255
17723|120.43971209|31.9615290964
17725|119.301980444|32.4215775098
17841|120.595511092|31.9390041354
18268|120.597227439|31.9382870445
18271|120.628349467|31.952430794
18859|119.283637886|32.3332701739
18862|120.279866485|32.5983641253
22248|120.209896175|33.3887568828
22374|120.320339268|32.8525890874
32348|121.123228866|31.4513975235
32358|121.108405477|31.466432072
32377|121.087574574|31.475688744
33811|118.199506434|33.4432485048
38684|118.199705593|33.4408986588
38685|118.205678249|33.4428287157
38686|120.978260712|31.8516739613
38687|120.978259044|31.8542433767
46680|120.523671601|32.3971610176
47774|120.665483397|32.399374963
49360|119.959931288|32.5152949357
49364|119.599428941|32.1399456792
1438|119.571534427|32.1389265041
1439|119.570010308|32.1255120334
1440|119.364277977|31.9238774919
1441|120.496902516|32.5677635262
1442|120.557810648|32.5506893294
7095|120.399816771|32.5054231856
13915|120.463542557|32.5651796794
15618|120.506031853|32.5360977908
15619|119.326282617|31.6915602849
15620|119.326267755|31.69023569
16959|119.329067556|31.6909015001
17364|119.329207552|31.6889276656
17477|119.332474022|31.6919490174
17540|119.332621823|31.6903680583
17542|119.331155358|31.6883849957
17544|119.332173653|31.6869121051
17545|119.320699928|31.6888389754
17546|119.325847956|31.6905452991
17547|119.324450851|31.690716998
17548|119.32681536|31.6898318361
17549|119.325668598|31.6887639508
17550|119.448695266|31.6435417464
17555|119.490030809|31.6204433171
17556|119.490883255|31.6167695697
17976|119.450862866|31.6454103636
23723|119.591164819|31.7741153859
23728|118.850234483|34.1146550596
23729|118.228952133|33.9196047818
23731|118.250989603|33.9110456934
33809|118.251106462|33.9115778656
33810|118.226753539|33.907373084
41143|118.217280967|33.8817504553
41144|118.230043164|33.9034921464
53895|118.240536756|33.8818390766
56579|118.243409535|33.8833374969
56580|118.244673205|33.8814364686
56594|118.252142067|33.9119638247
56595|121.431650164|31.7913299006
56596|119.157268797|32.9706456919
56597|119.266141384|31.5329179062
1428|119.267047657|31.5322708322
1430|119.541926264|31.5302769642
18273|119.568045962|31.5448771433
18534|119.547502144|31.5342426516
17355|119.554095191|31.5206375568
17356|119.530609861|31.5460314629
17358|119.544830635|31.5372538212
19757|119.56443698|31.5385275952
19758|118.88891713|32.0509943955
19759|118.704006773|31.965632367
19760|118.652272232|31.9471337819
19761|118.65045727|31.9464665513
19762|119.802149188|32.2238397172
19763|119.802817177|32.2217173646
19764|119.851949407|32.2065750944
19765|119.913876185|32.0363791437
19766|119.847572925|32.1308861967
37088|119.84627316|32.1298461162
37089|119.818631941|32.2486517942
37090|119.756447506|32.2567764733
37091|120.252893307|32.6637664497
37092|120.253298265|32.6630327667
37093|116.919984669|34.7566844079
37094|116.810175062|34.7145965408
37095|116.948760659|34.7018392496
37096|116.933528541|34.7170415769
37257|117.079684|34.5778594589
37258|116.926209786|34.7422051288
37259|119.873349562|31.4713345141
37260|119.933045464|31.3297231404
56588|119.84670255|31.4988787945
56593|121.695315879|31.7958145476
17347|121.695112836|31.7954774348
17349|121.695873561|31.7955695924
17350|121.694982994|31.7958897792
17352|121.69557641|31.7957001151
17353|121.840199131|31.8997896904
17419|118.977247908|32.9855771665
17445|119.039233432|31.6217349691
17506|119.038339365|31.6207944335
17517|119.011547197|31.6840356103
17660|119.009419369|31.6875326825
17754|118.987008783|31.5729800898
18767|118.990243678|31.572651342
18768|121.663992826|31.7937998178
18771|121.662264722|31.7945492633
23086|120.5673293|31.9634218447
25107|120.699534134|31.7885226935
25108|120.699584601|31.7867997654
25109|120.919986657|32.6281494366
25110|120.918497914|32.6292438565
25111|120.830114026|32.741420264
25123|120.697303937|32.629831013
37229|120.770889105|32.6798500219
37230|120.6325556|31.8089148398
37231|120.628545764|31.8081650741
37232|120.535741203|31.8139202241
37233|120.456222509|31.9369351343
37234|120.478671038|31.990901943
3222|120.552092758|31.9811771491
3223|119.744459231|33.7799373805
15509|119.653869472|33.7519714668
15510|121.144649301|31.9116200763
17461|121.058148566|31.8084501439
17462|119.441174795|31.4645352443
17463|119.464148362|31.4661274207
17464|119.46670004|31.4658566415
17465|119.4332056|31.460702068
17466|118.760624783|32.1193608594
17467|118.789240521|32.0161262733
17468|118.785328491|32.0265985345
17469|118.590583466|32.0503412455
17481|118.593345532|32.026229467
17482|118.682929877|32.0929283596
17483|118.820898051|32.2510254184
18369|118.837000117|32.2602714562
18370|118.821837675|32.2453495748
19428|118.906059536|32.2041670575
19429|118.903735007|32.1378519594
19430|118.988278872|32.1373182783
19431|118.986161103|32.1360043157
19432|121.466507677|32.1172947744
19433|119.987736857|34.1303719964
19434|120.463726117|32.5641151543
19435|121.020281607|31.9056258131
19436|121.017737075|31.9169586946
19437|121.019150305|31.9167321595
19438|121.045464331|32.0797303947
28666|120.228786847|33.7942771449
28670|119.206510916|32.959551033
32378|119.205291091|34.7985664348
34279|119.204230384|34.7950488542
34280|119.20799709|34.7951978702
37082|119.193060567|34.5695998265
37085|120.096101727|32.8579436453
37086|120.71520988|31.3065591508
37087|120.731810322|31.3218368393
37251|120.729589114|31.3036146441
37252|120.675535105|31.3025652437
37253|120.509988838|32.5686300039
37254|120.422307101|32.5592439984
37255|120.253921933|33.359402598
37256|120.245661541|33.3686939745
38627|120.436601512|33.665793227
38628|120.437323453|33.6652855197
38629|120.438080476|33.6647531162
38630|120.438832816|33.6642239974
38631|120.439683999|33.6636253454
38632|120.440585901|33.6629910123
38633|120.441538864|33.6623207432
50785|120.442608526|33.6615683852
22597|120.443787167|33.6607393364
22598|120.445141815|33.659786462
22599|120.808898893|33.2115808592
22898|120.785567446|33.2198634742
25238|118.346761415|33.9191292433
33501|118.367139779|34.1038030176
33502|118.335865083|34.1126070564
33503|121.068452245|32.0361118924
33504|121.069738621|32.0361643832
41530|121.068330113|32.0334785476
46679|121.245540266|31.5279641103
53768|121.073592582|31.5994900141
53769|119.213439554|33.0643430832
53770|119.220740349|33.0584635191
53771|120.467644601|31.4685819556
17341|120.152814634|31.586681243
17342|120.127878538|32.6358686159
17493|120.518513696|32.8924479336
17495|120.398353719|32.8632501773
18745|120.466746272|32.770959759
19204|120.46554228|32.770964872
19767|120.306186315|32.8771761686
19768|120.692232835|32.6155360869
19769|120.526149602|32.8885162391
22895|120.279889374|32.8239808627
22896|120.830133422|32.5815865858
22897|120.390341171|32.4518233869
28639|119.357562003|32.4330883095
28640|118.175603344|33.4912046971
32367|118.190034208|33.2330928067
34826|118.194584962|33.2433077604
37241|118.185937419|33.2394133921
37242|118.184866559|33.238088619
37243|118.185427317|33.2381885789
37244|118.186470447|33.2398709851
37245|118.186470447|33.2398709851
37246|118.189989013|33.2388306885
37247|118.19084036|33.2389736565
37248|118.188501521|33.2402562105
37249|118.191322068|33.2426601904
37250|118.18246609|33.2509782653
49022|118.186094234|33.2383074752
49212|118.392561224|33.6285660901
54690|118.392561224|33.6285660901
54691|119.105149758|33.6090298991
17424|119.006133174|33.3761959272
17426|119.121308493|33.6039046815
17756|119.19084686|33.6153174623
17772|119.137488011|33.5864835477
17784|119.167393001|33.5905151526
17801|119.193712988|33.6146495883
17817|119.189704715|33.6104047575
17828|118.98844019|33.4224627069
17842|119.235729577|33.6650212177
17851|119.174918311|33.5699180241
17876|119.173756182|33.5693379441
17900|119.203210598|33.4121655661
22701|119.191821816|33.4071113875
22702|119.232098601|33.6646788172
29784|119.154737582|33.5509053476
45457|119.137636926|33.3716908581
45463|119.172062494|33.5419296158
45464|119.247088737|33.39140999
45465|119.196448864|33.5226275527
45466|120.902017332|32.046802088
45468|118.850752346|33.9243871769
45469|118.734534796|33.693116141
45470|118.708869034|33.8068106503
45473|118.70965726|33.8065893543
45474|118.781197109|33.7546398343
45475|118.785988229|33.7557907994
45476|118.786251731|33.7557357532
45477|118.78666438|33.7557210583
45478|118.786901367|33.7557208612
45479|118.769890854|33.7261686259
45480|118.714959481|33.6288480694
45481|118.71632736|33.6291994408
45482|118.714327849|33.6305717193
45483|118.709758828|33.6283208244
45484|118.614506646|33.8239544826
45485|118.70893338|33.8072186755
28840|119.97887613|31.9728838169
29553|119.966672883|31.9653557865
29554|119.96601165|31.955893902
29555|119.892799741|31.8678841312
29556|119.801049867|33.7392826057
29557|119.465197038|31.4732620152
29558|119.473423486|31.4656190485
29559|119.474832194|31.485145187
29560|119.41825977|31.4221550016
29561|119.273189097|31.324213619
29562|118.587424598|31.8545685176
29563|118.586366774|31.8528414749
29564|118.591592988|31.8521801845
29565|118.591679132|31.8523050333
29566|118.860946959|32.0207367834
29567|118.920445567|32.1020776177
45453|118.902113831|32.0927041376
45454|118.593223513|32.0519796023
45455|118.627590779|32.1459422766
45456|118.630244629|32.1462857613
45458|118.599707155|33.0013070467
45459|118.519977231|32.9801359746
45460|118.516842592|32.981211436
45461|118.598728915|33.0075646371
45462|118.382654672|33.10224132
1444|119.49067379|32.0093511923
1445|119.59001516|32.0195203448
1446|119.622535073|32.0003234016
1447|119.854681266|32.0793428938
1449|119.755308587|32.1071313503
1450|119.656460733|31.8075493995
1451|120.018462391|32.5544817763
1452|120.018623471|32.5526627027
1453|120.01596388|32.5504526228
1454|119.923757099|32.4308454297
1455|119.914557683|32.4306902069
1456|119.923673032|32.4267414728
17345|119.916794001|32.4269430044
18955|119.917809805|32.4244446559
19046|119.919801082|32.4318434809
19047|119.91555984|32.4245500678
19048|119.919621752|32.4286321839
19049|120.007753162|32.5521541398
19050|121.649844242|31.8128674031
19051|120.382047176|33.7303383872
19052|117.181112963|34.1985654047
19053|120.238065441|33.564866487
19054|117.181454115|34.1941950867
19055|117.286258192|34.4068049564
19056|118.752461824|34.1927814592
19057|118.825334852|34.3276951078
19058|118.825008299|34.3270665701
19059|118.824608948|34.3264167378
19060|118.825719256|34.324336499
19195|118.988847059|34.3380971997
19196|119.012962475|34.3774131902
19197|118.848553275|34.2256309055
19198|118.659146092|34.1637409524
19199|118.610114231|34.2761540089
19200|118.751448033|34.1927676967
19201|118.594885279|34.2089752041
19202|118.977703328|33.9909010055
19203|118.627295548|34.0847320056
19205|118.977703328|33.9909010055
22511|118.567501328|34.0815993048
30550|118.852144398|34.2640803515
30551|118.824675871|34.2874460023
30552|119.028667459|34.2826252462
30553|119.026451771|34.0687070179
37077|118.765953309|34.1920621704
37078|119.028774033|34.0685849062
37079|119.028021689|34.068623246
37080|118.864091806|34.3399646163
37081|118.861683165|34.3256931325
45486|118.851999344|34.1145085842
45487|118.766308832|34.1920671404
45488|118.795328018|34.1931580055
45489|118.782351432|34.1618529925
45490|118.773419145|34.1909645983
48084|118.730139857|34.1810934524
48085|118.782647368|34.1659936064
48086|119.828444279|34.0005349838
48087|119.798108128|33.9902140003
48088|119.839768785|33.947548912
48089|119.866508558|34.0263380645
367|119.187681664|33.6084863064
368|119.156341497|33.5847791411
3219|119.498498593|32.215637816
16939|119.373627733|32.1762628092
17716|119.747263824|33.4254652513
17736|119.856677639|33.4002909366
17757|119.854893067|33.4001112367
18493|119.755402766|33.4344272821
18494|119.738613148|33.438216235
18495|119.838068623|33.4991234928
18496|119.920126236|31.7183484905
18497|119.921136025|31.7160043075
18498|119.919472812|31.7153434174
18499|119.906185938|31.6856611046
18500|119.904131559|31.6858579597
18501|119.903230137|31.6859442934
18502|119.988848347|32.181188359
18503|119.811931325|31.4588358651
18504|119.813997207|31.4590395898
18505|121.589721745|31.8267683704
18506|121.633035364|31.7883007549
18507|120.255673765|32.6661554582
18508|120.059997313|33.3391617421
18509|120.063236934|33.3399348058
18510|120.208405757|33.3904088688
18511|119.757684522|34.3895158373
18512|119.755367152|34.3876951359
18513|120.380655491|33.7365595433
18514|119.478284603|32.8141939465
18515|119.27088839|32.6418055492
18516|119.578347132|33.0169449093
18517|119.767188521|34.3848363751
18518|119.393757753|31.3336933588
18519|119.460871397|31.2970188203
18520|119.330185645|31.6053084454
18521|119.330185645|31.6053084454
18522|118.591933087|32.9884330241
18523|118.566341561|32.9942060838
18524|118.578442716|32.9914182421
18525|118.535821962|32.9782302696
18849|118.572915814|32.9820450226
18851|118.580818496|32.9752924633
18852|118.520507628|32.9529506119
18857|118.520507628|32.9529506119
21584|118.579385635|33.0016470316
21590|118.573481605|33.0074612187
28519|118.58609515|33.0020070884
28520|118.514472295|32.978174319
28521|118.61001204|33.0116461086
31019|118.588470151|33.002422854
31020|118.612149681|33.0219394019
31021|118.605352143|33.0178925637
31022|118.609202225|33.0147024066
31023|118.757740214|32.9826402897
31024|118.846894547|33.0885853971
32573|118.55520671|33.063924496
32574|118.471477628|33.0396407023
32575|118.699751658|32.8285138153
32576|118.700517146|32.8289169074
32577|118.697018282|32.8292980188
32578|118.696394671|32.8247194449
42802|118.703758455|32.8289882915
46874|118.455402595|33.0559417547
3220|118.456498377|33.056061254
3221|118.456727934|33.0560255394
17449|118.410075389|32.9555235257
17715|119.784893417|33.9663963741
17735|117.96056205|33.9401642923
18340|117.838876696|33.9268657669
18341|117.839389741|33.927539637
19573|117.879503715|33.9642180739
23535|117.87943314|33.9636458843
23536|120.920616478|31.7350456644
23537|119.952274347|32.3568265683
25244|119.939479692|32.3522322638
34860|120.079337301|33.9505744597
34861|119.002206102|31.3701164389
37075|118.794797048|31.8597221048
37076|118.878620705|31.9188687062
50315|118.872843927|31.9853987323
15937|118.878013419|31.9871201631
17324|118.98814866|31.931819454
18323|120.85231167|32.0301062107
18733|120.405445926|31.769481535
18737|120.42404141|31.8617511712
18746|120.706687613|31.2172898104
18746|120.400735098|31.2872057004
18747|120.711627303|31.2166398245
18749|120.579329979|31.4417902843
18758|120.526179847|31.4477080681
18759|120.580446563|31.4429880622
18769|120.522113906|31.2945532332
18847|120.564210367|31.2996602873
38679|120.435703532|31.3726730765
38680|120.52844156|31.3929713846
38681|120.529179332|31.3973195773
38682|120.5345964|31.3945214223
38683|120.43222886|31.3117665173
39848|121.044023855|31.3786332727
47729|121.107514238|31.4450659144
47730|121.108418547|31.4429500312
53063|121.109501374|31.4419702553
53064|121.103182932|31.4474847854
53065|120.306270283|33.7627841442
53196|118.885989388|33.3368027152
53205|120.669752853|32.4529614538
53224|120.675835685|32.1351606743
53402|120.675986738|32.1360438731
53403|120.678216153|32.1353366755
53404|120.718589924|32.2873094764
53405|120.726075391|32.2831278477
53406|120.720598492|32.3624054894
53407|119.978396567|32.0488772097
53408|119.979710442|32.0497791886
10900|120.083649237|32.1944704415
14109|120.085246098|32.1951109627
14130|120.086166316|32.1951340196
17674|119.538265069|32.0005623085
17677|119.638526655|32.0001519739
17680|119.607741755|32.0574470798
17682|119.613567961|32.052727739
17998|119.594154769|32.0612251256
18004|119.614883699|32.035311129
18014|119.624337697|31.9871352322
18023|119.580957409|32.0589675548
29777|119.580161413|32.0613772336
29783|119.6222291|32.0161899078
30230|119.576216222|32.0259238167
30231|119.591666406|32.0465990112
30232|119.595332583|32.050324237
30233|119.716152789|32.1015978029
30234|119.764504275|32.1125261892
34276|119.752566962|32.0799685232
34277|119.715414841|32.1221270527
34278|119.715418406|32.1215492196
41120|119.813413563|32.0850165317
41121|119.813908636|32.0835503679
41122|119.796314341|32.0878331238
41123|119.53351807|31.9677191439
41124|119.629275288|32.0299956148
41125|119.51931587|32.0585993305
41126|119.637097268|32.000403386
42833|119.596086327|32.0516364752
42834|119.669901419|32.0034357396
42839|119.816562466|32.0826817941
42840|119.695000077|31.7995867256
42841|120.067469385|32.0000016745
48780|120.309314745|31.6457132596
48781|120.384609141|31.5066876765
48782|119.91431225|31.6664551393
48783|120.051741054|31.692154533
48784|120.14826021|31.8253805667
48785|120.0609374|31.6958208968
48786|120.108987865|31.6859833605
48787|120.727862685|32.5443756141
48788|120.337664991|32.4924786407
48789|120.482069663|32.5031877885
48790|120.835524233|32.5856406689
48791|120.475549559|32.5658539026
48792|120.069306657|33.885440341
48793|120.252090611|33.5100004063
48794|119.459727134|32.7744563734
48795|121.426995822|32.1277242353
48796|121.428633094|32.1278230478
48797|121.424456688|32.1312916847
48798|121.426360963|32.1314234457
48799|121.428195624|32.1311616292
48800|121.480722803|31.8123695061
48801|121.473394516|31.8213965206
48802|121.099546724|31.7951936472
48803|121.140869384|31.9107623132
48804|121.122410127|31.8884831918
48805|119.450536165|31.7899441427
48806|119.545022411|31.7765784854
48807|119.546493431|31.762722573
48808|120.969412605|31.4111253119
49004|120.946369675|31.432035247
55049|118.337606584|34.2184958963
55050|118.356875569|34.1960697667
17694|118.078178709|34.1866793003
18072|118.617458983|34.4312762168
19679|117.932231646|33.8897648824
19680|117.966812028|33.8963864279
365|117.946676832|33.9172004501
366|121.055740652|31.2845840279
18735|120.392481403|33.1057765432
18738|120.330703513|33.0812789361
18742|120.382229973|33.3700865946
22294|119.618897293|31.4284407828
22295|119.719787576|31.4079695017
22296|119.846366166|31.4977250581
22297|119.928842313|31.4870588185
22298|119.873985792|31.3944843024
25077|118.275298806|33.4295254838
25097|118.26954132|33.4239135652
3109|118.269969396|33.4250762584
3110|118.272222148|33.4332228787
3111|118.262876082|33.3609281204
17494|121.424479023|32.1292499436
17522|121.425394328|32.1293432029
17524|121.427001181|32.1295365382
17536|121.428715667|32.1297427485
17596|121.425476672|32.1276325466
17632|119.90132157|33.6511830691
17662|119.896953412|33.6528590813
17771|119.881911253|33.6660673952
17783|119.898782017|33.6525945609
17798|119.763746758|34.3964617085
17816|119.754739731|34.4011918761
18216|119.210906941|33.0539345439
18264|119.575259342|32.5920778958
18580|119.603205316|32.4077653507
18581|119.687582736|32.6489075238
18582|119.68929717|32.6499495938
18583|119.690090636|32.3489363791
18760|119.564594146|32.5119502797
18762|120.266548539|31.8992792344
18763|120.266607805|31.8968114548
18764|119.81377163|31.4599048437
18766|119.813762845|31.4588159864
19042|121.283043213|32.4081240353
19043|121.283448157|32.4067248316
19044|121.290205857|32.4562796789
19045|121.637436837|31.798419568
22289|118.359530996|33.3930594989
22290|118.408900276|33.2368708841
22291|118.03790026|33.3583334598
22292|118.38908727|33.3547188048
22293|118.111850866|33.3449307379
25154|118.110312325|33.3395123757
25155|120.903105428|32.3591184859
25156|120.902515625|32.3643979064
25157|120.902097967|32.3691599201
25158|120.900910792|32.3724628334
25159|120.902890456|32.3628152599
25160|120.902956182|32.3612181943
25161|120.902008962|32.3720099352
25162|120.902693844|32.3640263277
25164|121.141658568|32.3102471799
25165|120.900039844|32.5381374455
25166|120.897164434|32.5384648151
25167|120.897333929|32.5392764136
28645|120.897637836|32.5392443525
28651|120.594019198|32.0492456314
28658|120.594569983|32.0483392306
28660|120.522318139|32.082663138
37196|120.586319875|32.0483362616
37197|120.596958322|32.1552832489
37198|120.591184636|32.1526613152
37199|120.596120844|32.1896438657
37200|120.509711688|32.0973469546
37201|120.51344537|32.1009741369
47748|120.242972655|31.8365443526
47749|120.240338351|31.8374639612
47769|119.814276697|31.9130216735
47770|121.06971999|31.2948024612
3218|118.496245885|34.4259662364
14087|118.470039584|34.3736034433
16958|118.087948201|34.2494826504
17925|118.087588568|34.2471435157
17938|118.596923071|34.3793956458
17961|118.613968984|34.4331877078
19046|118.273203511|34.1411025464
32374|120.105983707|32.5243354556
32376|120.092775628|32.5261817472
41127|120.075821388|32.5406365984
41128|120.074664097|32.5226393803
41129|120.878856196|32.2811261414
41130|118.815372|34.5404271876
41131|118.799607243|34.55668563
41132|118.774600298|34.5535697634
41133|121.224683253|31.6222897048
41134|121.221616699|31.5772958306
41135|121.223605148|31.5776987827
47771|121.102180877|31.4225879441
49015|121.05135385|31.4935154075
49021|120.754509313|32.5162543336
49155|120.784075391|32.5808811312
49159|120.466134006|32.499539501
49161|120.467899495|32.4953819521
49202|120.471518751|32.4940848237
49210|120.421013343|32.5168884468
49211|120.109386843|31.4682713379
49213|120.068920021|34.3403297064
49260|120.077408511|34.3514830718
49262|120.097593069|31.6963328758
49312|120.399729647|32.510322902
3107|119.545402938|31.7773749729
16941|119.546028448|31.7776652186
17460|118.36969851|34.3690432507
19417|118.370474984|34.3618165686
28620|118.365852985|34.367729353
28622|118.366056705|34.3768628528
28624|118.364500689|34.3768103759
28626|118.362475359|34.3606346976
28628|118.362425327|34.3581643846
28641|118.362092975|34.3570423411
28643|118.365810423|34.3713073302
28650|117.919785546|33.9070648091
28656|117.931147686|33.915728628
28659|118.199625174|33.4494225594
28664|118.178666819|33.4400206684
28667|118.180025859|33.439099408
1415|118.179994571|33.4395373391
1418|118.190495372|33.4683106161
1421|118.18631628|33.4684700118
1424|118.206925992|33.5247724784
18829|118.206232635|33.524814982
32572|118.204833454|33.5249007202
54687|118.205513079|33.5248590785
54688|118.291848433|33.4646213769
54689|120.808537783|33.2124365947
56259|120.697946851|33.2167509801
56260|119.046098363|33.0220205863
37332|118.99075026|33.0844072678
17511|120.037145517|31.7713653087
17513|120.04323157|31.7559281966
17518|120.017744692|31.7385215332
17533|120.016018936|31.7374797644
17594|120.008322581|31.7449173481
17631|119.888646482|31.8390682055
17661|119.890273439|31.8382261486
17693|119.892490398|31.8374136739
17714|119.88950808|31.8343981291
17734|119.893695949|31.8365724619
17755|119.894671807|31.834816446
18265|119.405635585|31.5694523128
18266|119.406722934|31.5678127615
18267|119.381563681|31.5749174271
18446|120.226818928|32.2126689513
18447|119.980417621|32.7731162027
18951|119.955978863|33.1523959425
18952|120.117635124|32.977723593
18953|119.729283893|31.8953831991
18954|119.858163919|32.0691834612
19041|119.850393153|32.0684922411
24884|119.843106546|32.077956992
32770|120.412569755|32.5769477887
32772|120.430805838|32.5039275136
32773|120.414706167|32.5280207771
32775|120.428148357|32.5030208863
32776|120.417863663|32.5059709013
32777|120.41101558|32.5015964707
32778|120.80120539|31.3128815347
32779|120.76737693|31.2873186637
32780|120.467644601|31.4685819556
35812|120.3970692|31.6204393105
37072|120.366833135|31.4749047752
37073|120.359427538|31.4758475623
37074|120.355257823|31.5393734972
46727|120.499507535|32.0052610251
46728|119.185334411|32.2995573375
46729|117.972100614|34.1924894503
48080|120.576268632|31.8170128486
48081|120.471244173|31.9722876708
48082|120.440340295|31.9113732648
48083|120.443592092|31.9097094994
48765|120.612270501|31.7738217047
48766|120.405451395|31.9484648744
48767|120.560270672|31.8290185008
48768|121.419160379|31.7958880024
48769|121.826973858|31.8871008822
48770|119.822756906|31.8980606962
